Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[173]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [173]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&) [169]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [177]
[174]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [174]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&) [170]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}) [178]
[175]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}) [175]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}&>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}&) [171]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::remove_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [4]
[176]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [176]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&) [169]
                0.00    0.00    5000/5000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [173]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::remove_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [20]
[177]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [177]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&) [170]
                0.00    0.00    5000/5000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [174]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::remove_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}) [49]
[178]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}) [178]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}&>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}&) [171]
                0.00    0.00    5000/5000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}) [175]
-----------------------------------------------
                0.00    0.00    5000/5000        std::vector<Edge, std::allocator<Edge> >::_M_erase(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [180]
[179]    0.0    0.00    0.00    5000         bool __gnu_cxx::operator!=<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [179]
                0.00    0.00   10000/50080       __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::base() const [134]
-----------------------------------------------
                0.00    0.00    5000/5000        std::vector<Edge, std::allocator<Edge> >::erase(__gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >) [24]
[180]    0.0    0.00    0.00    5000         std::vector<Edge, std::allocator<Edge> >::_M_erase(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [180]
                0.00    0.00    5000/5000        bool __gnu_cxx::operator!=<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [179]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>) [5]
[181]    0.0    0.00    0.00    5000         std::iterator_traits<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [181]
-----------------------------------------------
                0.00    0.00     120/120         Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [197]
[182]    0.0    0.00    0.00     120         Edge* std::__niter_base<Edge*>(Edge*) [182]
-----------------------------------------------
                0.00    0.00      90/90          EdgeChange* std::__relocate_a<EdgeChange*, EdgeChange*, std::allocator<EdgeChange> >(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&) [207]
[183]    0.0    0.00    0.00      90         EdgeChange* std::__niter_base<EdgeChange*>(EdgeChange*) [183]
-----------------------------------------------
                0.00    0.00       1/81          Graph::getEdgeCount() const [542]
                0.00    0.00      80/81          std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [213]
[184]    0.0    0.00    0.00      81         std::vector<Edge, std::allocator<Edge> >::size() const [184]
-----------------------------------------------
                0.00    0.00       1/62          identifyAffectedVertices(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&, std::vector<int, std::allocator<int> > const&, int, int) [518]
                0.00    0.00       1/62          main_sssp_update(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int, int, int) [12]
                0.00    0.00      60/62          std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_check_len(unsigned long, char const*) const [223]
[185]    0.0    0.00    0.00      62         std::vector<EdgeChange, std::allocator<EdgeChange> >::size() const [185]
-----------------------------------------------
                0.00    0.00      20/60          __gnu_cxx::new_allocator<Edge>::allocate(unsigned long, void const*) [212]
                0.00    0.00      40/60          __gnu_cxx::new_allocator<Edge>::max_size() const [190]
[186]    0.0    0.00    0.00      60         __gnu_cxx::new_allocator<Edge>::_M_max_size() const [186]
-----------------------------------------------
                0.00    0.00      30/60          void std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_realloc_insert<EdgeChange>(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >, EdgeChange&&) [227]
                0.00    0.00      30/60          __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::difference_type __gnu_cxx::operator-<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > > const&, __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > > const&) [222]
[187]    0.0    0.00    0.00      60         __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::base() const [187]
-----------------------------------------------
                0.00    0.00      15/45          __gnu_cxx::new_allocator<EdgeChange>::allocate(unsigned long, void const*) [221]
                0.00    0.00      30/45          __gnu_cxx::new_allocator<EdgeChange>::max_size() const [201]
[188]    0.0    0.00    0.00      45         __gnu_cxx::new_allocator<EdgeChange>::_M_max_size() const [188]
-----------------------------------------------
                0.00    0.00       1/41          std::vector<Edge, std::allocator<Edge> >::~vector() [606]
                0.00    0.00      40/41          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [218]
[189]    0.0    0.00    0.00      41         std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() [189]
-----------------------------------------------
                0.00    0.00      40/40          std::allocator_traits<std::allocator<Edge> >::max_size(std::allocator<Edge> const&) [193]
[190]    0.0    0.00    0.00      40         __gnu_cxx::new_allocator<Edge>::max_size() const [190]
                0.00    0.00      40/60          __gnu_cxx::new_allocator<Edge>::_M_max_size() const [186]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::max_size() const [192]
[191]    0.0    0.00    0.00      40         std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() const [191]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [213]
[192]    0.0    0.00    0.00      40         std::vector<Edge, std::allocator<Edge> >::max_size() const [192]
                0.00    0.00      40/40          std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() const [191]
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::_S_max_size(std::allocator<Edge> const&) [194]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::_S_max_size(std::allocator<Edge> const&) [194]
[193]    0.0    0.00    0.00      40         std::allocator_traits<std::allocator<Edge> >::max_size(std::allocator<Edge> const&) [193]
                0.00    0.00      40/40          __gnu_cxx::new_allocator<Edge>::max_size() const [190]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::max_size() const [192]
[194]    0.0    0.00    0.00      40         std::vector<Edge, std::allocator<Edge> >::_S_max_size(std::allocator<Edge> const&) [194]
                0.00    0.00      40/40          std::allocator_traits<std::allocator<Edge> >::max_size(std::allocator<Edge> const&) [193]
                0.00    0.00      40/437553      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [86]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [218]
[195]    0.0    0.00    0.00      40         std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [195]
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>) [196]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [195]
[196]    0.0    0.00    0.00      40         std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>) [196]
                0.00    0.00      40/40          Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [197]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>) [196]
[197]    0.0    0.00    0.00      40         Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [197]
                0.00    0.00     120/120         Edge* std::__niter_base<Edge*>(Edge*) [182]
                0.00    0.00      40/40          Edge* std::__relocate_a_1<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [198]
-----------------------------------------------
                0.00    0.00      40/40          Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [197]
[198]    0.0    0.00    0.00      40         Edge* std::__relocate_a_1<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [198]
                0.00    0.00 1048574/1572861     Edge* std::__addressof<Edge>(Edge&) [64]
                0.00    0.00  524287/524287      void std::__relocate_object_a<Edge, Edge, std::allocator<Edge> >(Edge*, Edge*, std::allocator<Edge>&) [82]
-----------------------------------------------
                0.00    0.00       2/35          std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_move_assign(std::vector<EdgeChange, std::allocator<EdgeChange> >&&, std::integral_constant<bool, true>) [602]
                0.00    0.00       3/35          std::vector<EdgeChange, std::allocator<EdgeChange> >::~vector() [392]
                0.00    0.00      30/35          void std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_realloc_insert<EdgeChange>(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >, EdgeChange&&) [227]
[199]    0.0    0.00    0.00      35         std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_get_Tp_allocator() [199]
-----------------------------------------------
                0.00    0.00       1/31          std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::get_allocator() const [546]
                0.00    0.00      30/31          std::vector<EdgeChange, std::allocator<EdgeChange> >::max_size() const [202]
[200]    0.0    0.00    0.00      31         std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_get_Tp_allocator() const [200]
-----------------------------------------------
                0.00    0.00      30/30          std::allocator_traits<std::allocator<EdgeChange> >::max_size(std::allocator<EdgeChange> const&) [203]
[201]    0.0    0.00    0.00      30         __gnu_cxx::new_allocator<EdgeChange>::max_size() const [201]
                0.00    0.00      30/45          __gnu_cxx::new_allocator<EdgeChange>::_M_max_size() const [188]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_check_len(unsigned long, char const*) const [223]
[202]    0.0    0.00    0.00      30         std::vector<EdgeChange, std::allocator<EdgeChange> >::max_size() const [202]
                0.00    0.00      30/31          std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_get_Tp_allocator() const [200]
                0.00    0.00      30/30          std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_max_size(std::allocator<EdgeChange> const&) [204]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_max_size(std::allocator<EdgeChange> const&) [204]
[203]    0.0    0.00    0.00      30         std::allocator_traits<std::allocator<EdgeChange> >::max_size(std::allocator<EdgeChange> const&) [203]
                0.00    0.00      30/30          __gnu_cxx::new_allocator<EdgeChange>::max_size() const [201]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<EdgeChange, std::allocator<EdgeChange> >::max_size() const [202]
[204]    0.0    0.00    0.00      30         std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_max_size(std::allocator<EdgeChange> const&) [204]
                0.00    0.00      30/30          std::allocator_traits<std::allocator<EdgeChange> >::max_size(std::allocator<EdgeChange> const&) [203]
                0.00    0.00      30/437553      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [86]
-----------------------------------------------
                0.00    0.00      30/30          void std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_realloc_insert<EdgeChange>(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >, EdgeChange&&) [227]
[205]    0.0    0.00    0.00      30         std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_relocate(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&) [205]
                0.00    0.00      30/30          std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_do_relocate(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&, std::integral_constant<bool, true>) [206]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_relocate(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&) [205]
[206]    0.0    0.00    0.00      30         std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_do_relocate(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&, std::integral_constant<bool, true>) [206]
                0.00    0.00      30/30          EdgeChange* std::__relocate_a<EdgeChange*, EdgeChange*, std::allocator<EdgeChange> >(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&) [207]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_do_relocate(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&, std::integral_constant<bool, true>) [206]
[207]    0.0    0.00    0.00      30         EdgeChange* std::__relocate_a<EdgeChange*, EdgeChange*, std::allocator<EdgeChange> >(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&) [207]
                0.00    0.00      90/90          EdgeChange* std::__niter_base<EdgeChange*>(EdgeChange*) [183]
                0.00    0.00      30/30          EdgeChange* std::__relocate_a_1<EdgeChange*, EdgeChange*, std::allocator<EdgeChange> >(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&) [208]
-----------------------------------------------
                0.00    0.00      30/30          EdgeChange* std::__relocate_a<EdgeChange*, EdgeChange*, std::allocator<EdgeChange> >(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&) [207]
[208]    0.0    0.00    0.00      30         EdgeChange* std::__relocate_a_1<EdgeChange*, EdgeChange*, std::allocator<EdgeChange> >(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&) [208]
                0.00    0.00   32766/49149       EdgeChange* std::__addressof<EdgeChange>(EdgeChange&) [135]
                0.00    0.00   16383/16383       void std::__relocate_object_a<EdgeChange, EdgeChange, std::allocator<EdgeChange> >(EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&) [149]
-----------------------------------------------
                0.00    0.00       2/22          std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) [467]
                0.00    0.00       2/22          std::vector<bool, std::allocator<bool> >::capacity() const [431]
                0.00    0.00       2/22          std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) [437]
                0.00    0.00       2/22          std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [438]
                0.00    0.00      14/22          std::vector<bool, std::allocator<bool> >::size() const [230]
[209]    0.0    0.00    0.00      22         std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [209]
-----------------------------------------------
                0.00    0.00       1/21          std::_Vector_base<Edge, std::allocator<Edge> >::~_Vector_base() [572]
                0.00    0.00      20/21          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [218]
[210]    0.0    0.00    0.00      21         std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [210]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Edge> >::deallocate(std::allocator<Edge>&, Edge*, unsigned long) [215]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Edge> >::deallocate(std::allocator<Edge>&, Edge*, unsigned long) [215]
[211]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<Edge>::deallocate(Edge*, unsigned long) [211]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Edge> >::allocate(std::allocator<Edge>&, unsigned long) [216]
[212]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<Edge>::allocate(unsigned long, void const*) [212]
                0.00    0.00      20/60          __gnu_cxx::new_allocator<Edge>::_M_max_size() const [186]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [218]
[213]    0.0    0.00    0.00      20         std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [213]
                0.00    0.00      80/81          std::vector<Edge, std::allocator<Edge> >::size() const [184]
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::max_size() const [192]
                0.00    0.00      20/218776      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [97]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [218]
[214]    0.0    0.00    0.00      20         std::_Vector_base<Edge, std::allocator<Edge> >::_M_allocate(unsigned long) [214]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Edge> >::allocate(std::allocator<Edge>&, unsigned long) [216]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [210]
[215]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<Edge> >::deallocate(std::allocator<Edge>&, Edge*, unsigned long) [215]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<Edge>::deallocate(Edge*, unsigned long) [211]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<Edge, std::allocator<Edge> >::_M_allocate(unsigned long) [214]
[216]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<Edge> >::allocate(std::allocator<Edge>&, unsigned long) [216]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<Edge>::allocate(unsigned long, void const*) [212]
-----------------------------------------------
                0.00    0.00       2/20          std::vector<bool, std::allocator<bool> >::resize(unsigned long, bool) [468]
                0.00    0.00       4/20          std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [465]
                0.00    0.00      14/20          std::vector<bool, std::allocator<bool> >::end() const [229]
[217]    0.0    0.00    0.00      20         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [217]
                0.00    0.00      20/96437       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [110]
-----------------------------------------------
                0.00    0.00      20/20          Edge& std::vector<Edge, std::allocator<Edge> >::emplace_back<Edge>(Edge&&) [35]
[218]    0.0    0.00    0.00      20         void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [218]
                0.00    0.00      40/41          std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() [189]
                0.00    0.00      40/50080       __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::base() const [134]
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [195]
                0.00    0.00      20/20          std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [213]
                0.00    0.00      20/10020       std::vector<Edge, std::allocator<Edge> >::begin() [151]
